market,month,year,quantity,priceMin,priceMax,priceMod,state,city,date
KHANNA(PB),September,2015,3997,2491,4200,3336,PB,KHANNA,September-2015
KHANNA(PB),September,2016,4111,423,745,550,PB,KHANNA,September-2016
KHANNA(PB),October,2015,5241,2021,3257,2593,PB,KHANNA,October-2015
KHANNA(PB),October,2016,9489,446,862,585,PB,KHANNA,October-2016
KHANNA(PB),November,2014,4347,1081,1600,1300,PB,KHANNA,November-2014
KHANNA(PB),November,2015,5898,1313,2231,1731,PB,KHANNA,November-2015
KHANNA(PB),November,2016,5522,571,1035,785,PB,KHANNA,November-2016
KHANNA(PB),December,2014,6173,1159,1665,1409,PB,KHANNA,December-2014
KHANNA(PB),December,2015,3080,927,1409,1105,PB,KHANNA,December-2015
KHANNA(PB),December,2016,9056,504,865,620,PB,KHANNA,December-2016
KOLAR(KNT),May,2016,50,800,1200,1000,KT,KOLAR,May-2016
KOLAR(KNT),June,2016,30,1000,1500,1266,KT,KOLAR,June-2016
KOLAR(KNT),July,2016,30,1300,1800,1500,KT,KOLAR,July-2016
KOLAR(KNT),August,2016,124,933,1433,1183,KT,KOLAR,August-2016
KOLAR(KNT),September,2016,53,900,1250,1050,KT,KOLAR,September-2016
KOLAR(KNT),October,2016,54,800,1000,900,KT,KOLAR,October-2016
KOLAR(KNT),November,2016,140,800,1167,1000,KT,KOLAR,November-2016
KOLAR(KNT),December,2016,70,900,1150,1050,KT,KOLAR,December-2016
KOLHAPUR(MS),January,2008,66636,230,548,379,MH,KOLHAPUR,January-2008
KOLHAPUR(MS),January,2009,34138,761,1667,1278,MH,KOLHAPUR,January-2009
KOLHAPUR(MS),January,2010,64932,450,1911,1343,MH,KOLHAPUR,January-2010
KOLHAPUR(MS),January,2011,49477,704,4267,2983,MH,KOLHAPUR,January-2011
KOLHAPUR(MS),January,2012,126753,289,629,484,MH,KOLHAPUR,January-2012
KOLHAPUR(MS),January,2013,106424,533,1898,1481,MH,KOLHAPUR,January-2013
KOLHAPUR(MS),January,2014,136626,449,1260,904,MH,KOLHAPUR,January-2014
KOLHAPUR(MS),January,2015,100635,320,1928,1280,MH,KOLHAPUR,January-2015
KOLHAPUR(MS),January,2016,94288,487,2044,1317,MH,KOLHAPUR,January-2016
KOLHAPUR(MS),February,2008,96079,164,436,300,MH,KOLHAPUR,February-2008
KOLHAPUR(MS),February,2009,66378,533,1256,881,MH,KOLHAPUR,February-2009
KOLHAPUR(MS),February,2010,83230,445,1213,918,MH,KOLHAPUR,February-2010
KOLHAPUR(MS),February,2011,93104,483,1333,1033,MH,KOLHAPUR,February-2011
KOLHAPUR(MS),February,2012,150346,302,557,416,MH,KOLHAPUR,February-2012
KOLHAPUR(MS),February,2013,121665,605,1810,1511,MH,KOLHAPUR,February-2013
KOLHAPUR(MS),February,2014,123882,301,826,631,MH,KOLHAPUR,February-2014
KOLHAPUR(MS),February,2015,68596,500,1958,1333,MH,KOLHAPUR,February-2015
KOLHAPUR(MS),February,2016,134683,300,1202,802,MH,KOLHAPUR,February-2016
KOLHAPUR(MS),March,2008,135991,161,441,299,MH,KOLHAPUR,March-2008
KOLHAPUR(MS),March,2009,104946,395,803,631,MH,KOLHAPUR,March-2009
KOLHAPUR(MS),March,2010,96635,340,800,652,MH,KOLHAPUR,March-2010
KOLHAPUR(MS),March,2011,140285,338,735,548,MH,KOLHAPUR,March-2011
KOLHAPUR(MS),March,2012,165769,239,567,413,MH,KOLHAPUR,March-2012
KOLHAPUR(MS),March,2013,128141,478,1267,1044,MH,KOLHAPUR,March-2013
KOLHAPUR(MS),March,2014,88361,270,888,654,MH,KOLHAPUR,March-2014
KOLHAPUR(MS),March,2016,171397,300,992,704,MH,KOLHAPUR,March-2016
KOLHAPUR(MS),April,2008,85631,164,440,305,MH,KOLHAPUR,April-2008
KOLHAPUR(MS),April,2009,72049,288,621,469,MH,KOLHAPUR,April-2009
KOLHAPUR(MS),April,2010,92882,292,648,554,MH,KOLHAPUR,April-2010
KOLHAPUR(MS),April,2011,101318,316,713,511,MH,KOLHAPUR,April-2011
KOLHAPUR(MS),April,2012,152436,260,623,480,MH,KOLHAPUR,April-2012
KOLHAPUR(MS),April,2013,150910,496,1144,977,MH,KOLHAPUR,April-2013
KOLHAPUR(MS),April,2014,35441,300,1120,690,MH,KOLHAPUR,April-2014
KOLHAPUR(MS),April,2015,65131,491,1527,1155,MH,KOLHAPUR,April-2015
KOLHAPUR(MS),April,2016,222700,296,1003,702,MH,KOLHAPUR,April-2016
KOLHAPUR(MS),May,2008,93378,150,429,299,MH,KOLHAPUR,May-2008
KOLHAPUR(MS),May,2009,54282,161,713,464,MH,KOLHAPUR,May-2009
KOLHAPUR(MS),May,2010,60782,300,712,582,MH,KOLHAPUR,May-2010
KOLHAPUR(MS),May,2011,142161,300,753,507,MH,KOLHAPUR,May-2011
KOLHAPUR(MS),May,2012,195696,273,673,480,MH,KOLHAPUR,May-2012
KOLHAPUR(MS),May,2013,144125,516,1294,1088,MH,KOLHAPUR,May-2013
KOLHAPUR(MS),May,2015,22592,540,2120,1360,MH,KOLHAPUR,May-2015
KOLHAPUR(MS),May,2016,226636,300,1033,663,MH,KOLHAPUR,May-2016
KOLHAPUR(MS),June,2008,34941,254,557,374,MH,KOLHAPUR,June-2008
KOLHAPUR(MS),June,2009,42042,244,885,619,MH,KOLHAPUR,June-2009
KOLHAPUR(MS),June,2010,51206,329,874,712,MH,KOLHAPUR,June-2010
KOLHAPUR(MS),June,2011,76732,365,943,702,MH,KOLHAPUR,June-2011
KOLHAPUR(MS),June,2012,94088,323,764,562,MH,KOLHAPUR,June-2012
KOLHAPUR(MS),June,2013,90464,768,1813,1534,MH,KOLHAPUR,June-2013
KOLHAPUR(MS),June,2014,2677,300,2250,1300,MH,KOLHAPUR,June-2014
KOLHAPUR(MS),June,2015,79244,606,2231,1556,MH,KOLHAPUR,June-2015
KOLHAPUR(MS),June,2016,108191,331,1221,827,MH,KOLHAPUR,June-2016
KOLHAPUR(MS),July,2008,31335,305,850,524,MH,KOLHAPUR,July-2008
KOLHAPUR(MS),July,2009,38803,300,817,585,MH,KOLHAPUR,July-2009
KOLHAPUR(MS),July,2010,46319,313,916,704,MH,KOLHAPUR,July-2010
KOLHAPUR(MS),July,2011,57909,526,1074,885,MH,KOLHAPUR,July-2011
KOLHAPUR(MS),July,2012,69271,309,881,650,MH,KOLHAPUR,July-2012
KOLHAPUR(MS),July,2013,71971,1116,2586,2252,MH,KOLHAPUR,July-2013
KOLHAPUR(MS),July,2015,61526,1000,2852,2288,MH,KOLHAPUR,July-2015
KOLHAPUR(MS),July,2016,69037,300,1208,819,MH,KOLHAPUR,July-2016
KOLHAPUR(MS),August,2008,61015,340,974,571,MH,KOLHAPUR,August-2008
KOLHAPUR(MS),August,2009,49050,305,828,647,MH,KOLHAPUR,August-2009
KOLHAPUR(MS),August,2010,42920,384,1106,772,MH,KOLHAPUR,August-2010
KOLHAPUR(MS),August,2011,46162,638,1452,1155,MH,KOLHAPUR,August-2011
KOLHAPUR(MS),August,2012,41848,300,959,678,MH,KOLHAPUR,August-2012
KOLHAPUR(MS),August,2013,38119,1880,4206,3833,MH,KOLHAPUR,August-2013
KOLHAPUR(MS),August,2014,3292,500,2200,1600,MH,KOLHAPUR,August-2014
KOLHAPUR(MS),August,2015,48411,2400,5050,4116,MH,KOLHAPUR,August-2015
KOLHAPUR(MS),August,2016,92933,279,1034,735,MH,KOLHAPUR,August-2016
KOLHAPUR(MS),September,2008,54940,314,872,619,MH,KOLHAPUR,September-2008
KOLHAPUR(MS),September,2009,57991,315,882,651,MH,KOLHAPUR,September-2009
KOLHAPUR(MS),September,2010,13588,600,1829,1250,MH,KOLHAPUR,September-2010
KOLHAPUR(MS),September,2011,65038,596,1396,1192,MH,KOLHAPUR,September-2011
KOLHAPUR(MS),September,2012,59320,300,929,668,MH,KOLHAPUR,September-2012
KOLHAPUR(MS),September,2013,38181,1947,5103,4483,MH,KOLHAPUR,September-2013
KOLHAPUR(MS),September,2014,51272,500,2111,1450,MH,KOLHAPUR,September-2014
KOLHAPUR(MS),September,2015,28081,1762,5381,4060,MH,KOLHAPUR,September-2015
KOLHAPUR(MS),September,2016,74071,133,917,655,MH,KOLHAPUR,September-2016
KOLHAPUR(MS),October,2008,41033,312,841,594,MH,KOLHAPUR,October-2008
KOLHAPUR(MS),October,2009,52466,530,1764,1291,MH,KOLHAPUR,October-2009
KOLHAPUR(MS),October,2010,31887,576,1929,1371,MH,KOLHAPUR,October-2010
KOLHAPUR(MS),October,2011,48823,490,1108,850,MH,KOLHAPUR,October-2011
KOLHAPUR(MS),October,2012,68568,352,1148,826,MH,KOLHAPUR,October-2012
KOLHAPUR(MS),October,2013,71067,1441,5195,4100,MH,KOLHAPUR,October-2013
KOLHAPUR(MS),October,2014,47666,500,2195,1410,MH,KOLHAPUR,October-2014
KOLHAPUR(MS),October,2015,70969,600,4057,2296,MH,KOLHAPUR,October-2015
KOLHAPUR(MS),October,2016,90768,152,951,609,MH,KOLHAPUR,October-2016
KOLHAPUR(MS),November,2008,45224,500,1286,845,MH,KOLHAPUR,November-2008
KOLHAPUR(MS),November,2009,30895,583,2209,1575,MH,KOLHAPUR,November-2009
KOLHAPUR(MS),November,2010,30251,550,2855,1905,MH,KOLHAPUR,November-2010
KOLHAPUR(MS),November,2011,59683,429,1193,900,MH,KOLHAPUR,November-2011
KOLHAPUR(MS),November,2012,57158,453,1554,1058,MH,KOLHAPUR,November-2012
KOLHAPUR(MS),November,2013,105112,1092,4137,2720,MH,KOLHAPUR,November-2013
KOLHAPUR(MS),November,2014,110538,491,2030,1232,MH,KOLHAPUR,November-2014
KOLHAPUR(MS),November,2015,138145,541,3623,2068,MH,KOLHAPUR,November-2015
KOLHAPUR(MS),November,2016,118881,260,1334,762,MH,KOLHAPUR,November-2016
KOLHAPUR(MS),December,2008,38000,668,1527,974,MH,KOLHAPUR,December-2008
KOLHAPUR(MS),December,2009,47213,608,2634,1704,MH,KOLHAPUR,December-2009
KOLHAPUR(MS),December,2010,20361,626,4379,3016,MH,KOLHAPUR,December-2010
KOLHAPUR(MS),December,2011,98510,396,976,750,MH,KOLHAPUR,December-2011
KOLHAPUR(MS),December,2012,55413,500,1771,1232,MH,KOLHAPUR,December-2012
KOLHAPUR(MS),December,2013,114546,696,1967,1337,MH,KOLHAPUR,December-2013
KOLHAPUR(MS),December,2014,150903,520,2244,1276,MH,KOLHAPUR,December-2014
KOLHAPUR(MS),December,2015,122190,496,2342,1415,MH,KOLHAPUR,December-2015
KOLHAPUR(MS),December,2016,165467,204,1339,717,MH,KOLHAPUR,December-2016
KOLKATA,January,2008,406000,494,552,523,WB,KOLKATA,January-2008
KOLKATA,January,2009,184420,1589,1770,1708,WB,KOLKATA,January-2009
KOLKATA,January,2010,236340,1553,1917,1731,WB,KOLKATA,January-2010
KOLKATA,January,2011,80130,2821,3923,3382,WB,KOLKATA,January-2011
KOLKATA,January,2012,211526,653,742,699,WB,KOLKATA,January-2012
KOLKATA,January,2013,302820,1713,1897,1849,WB,KOLKATA,January-2013
KOLKATA,January,2014,386380,1428,1571,1507,WB,KOLKATA,January-2014
KOLKATA,January,2015,314980,1623,1796,1709,WB,KOLKATA,January-2015
KOLKATA,January,2016,227340,1564,1714,1639,WB,KOLKATA,January-2016
KOLKATA,February,2008,489200,448,492,470,WB,KOLKATA,February-2008
KOLKATA,February,2009,337308,1367,1502,1435,WB,KOLKATA,February-2009
KOLKATA,February,2010,406880,1334,1588,1461,WB,KOLKATA,February-2010
KOLKATA,February,2011,170040,1026,1458,1241,WB,KOLKATA,February-2011
KOLKATA,February,2012,288560,703,760,731,WB,KOLKATA,February-2012
KOLKATA,February,2013,285050,1904,2116,2009,WB,KOLKATA,February-2013
KOLKATA,February,2014,365930,1129,1252,1191,WB,KOLKATA,February-2014
KOLKATA,February,2015,185700,1790,2062,1949,WB,KOLKATA,February-2015
KOLKATA,February,2016,173732,1194,1371,1284,WB,KOLKATA,February-2016
KOLKATA,March,2008,200510,496,557,527,WB,KOLKATA,March-2008
KOLKATA,March,2009,332810,951,1096,1023,WB,KOLKATA,March-2009
KOLKATA,March,2010,360140,584,710,647,WB,KOLKATA,March-2010
KOLKATA,March,2011,120240,565,732,653,WB,KOLKATA,March-2011
KOLKATA,March,2012,177320,577,645,612,WB,KOLKATA,March-2012
KOLKATA,March,2013,194530,1090,1419,1259,WB,KOLKATA,March-2013
KOLKATA,March,2014,150020,1052,1256,1155,WB,KOLKATA,March-2014
KOLKATA,March,2015,76830,1254,1529,1391,WB,KOLKATA,March-2015
KOLKATA,March,2016,72320,898,1199,1053,WB,KOLKATA,March-2016
KOLKATA,April,2008,258080,473,540,506,WB,KOLKATA,April-2008
KOLKATA,April,2009,268120,787,850,818,WB,KOLKATA,April-2009
KOLKATA,April,2010,187210,717,784,750,WB,KOLKATA,April-2010
KOLKATA,April,2011,85100,494,640,567,WB,KOLKATA,April-2011
KOLKATA,April,2012,102790,634,694,665,WB,KOLKATA,April-2012
KOLKATA,April,2013,99200,1041,1154,1097,WB,KOLKATA,April-2013
KOLKATA,April,2014,35610,1043,1201,1122,WB,KOLKATA,April-2014
KOLKATA,April,2015,83240,1560,1848,1704,WB,KOLKATA,April-2015
KOLKATA,April,2016,55820,943,1188,1072,WB,KOLKATA,April-2016
KOLKATA,May,2008,481352,455,551,504,WB,KOLKATA,May-2008
KOLKATA,May,2009,439240,692,787,740,WB,KOLKATA,May-2009
KOLKATA,May,2010,288960,677,779,728,WB,KOLKATA,May-2010
KOLKATA,May,2011,101800,673,818,751,WB,KOLKATA,May-2011
KOLKATA,May,2012,282220,654,783,718,WB,KOLKATA,May-2012
KOLKATA,May,2013,252480,1080,1239,1179,WB,KOLKATA,May-2013
KOLKATA,May,2014,186800,1269,1445,1351,WB,KOLKATA,May-2014
KOLKATA,May,2015,55000,1687,1903,1805,WB,KOLKATA,May-2015
KOLKATA,May,2016,138030,990,1135,1061,WB,KOLKATA,May-2016
KOLKATA,June,2008,329260,563,666,617,WB,KOLKATA,June-2008
KOLKATA,June,2009,244270,820,970,895,WB,KOLKATA,June-2009
KOLKATA,June,2010,287680,781,898,841,WB,KOLKATA,June-2010
KOLKATA,June,2011,155330,797,981,888,WB,KOLKATA,June-2011
KOLKATA,June,2012,410860,750,905,828,WB,KOLKATA,June-2012
KOLKATA,June,2013,193240,1535,1779,1660,WB,KOLKATA,June-2013
KOLKATA,June,2014,108060,1689,1978,1834,WB,KOLKATA,June-2014
KOLKATA,June,2015,90760,2087,2427,2282,WB,KOLKATA,June-2015
KOLKATA,June,2016,105280,1119,1287,1203,WB,KOLKATA,June-2016
KOLKATA,July,2008,329140,775,902,843,WB,KOLKATA,July-2008
KOLKATA,July,2009,485990,948,1081,1009,WB,KOLKATA,July-2009
KOLKATA,July,2010,424600,827,1025,928,WB,KOLKATA,July-2010
KOLKATA,July,2011,175040,1030,1296,1163,WB,KOLKATA,July-2011
KOLKATA,July,2012,427840,768,949,860,WB,KOLKATA,July-2012
KOLKATA,July,2013,277760,2461,2713,2585,WB,KOLKATA,July-2013
KOLKATA,July,2014,141790,2357,2652,2504,WB,KOLKATA,July-2014
KOLKATA,July,2015,46400,2539,2810,2676,WB,KOLKATA,July-2015
KOLKATA,July,2016,74768,1232,1394,1312,WB,KOLKATA,July-2016
KOLKATA,August,2008,374960,1003,1173,1086,WB,KOLKATA,August-2008
KOLKATA,August,2009,443920,908,1118,1016,WB,KOLKATA,August-2009
KOLKATA,August,2010,517340,948,1201,1073,WB,KOLKATA,August-2010
KOLKATA,August,2011,206920,1284,1539,1405,WB,KOLKATA,August-2011
KOLKATA,August,2012,228200,935,1169,1050,WB,KOLKATA,August-2012
KOLKATA,August,2013,97600,4024,4528,4285,WB,KOLKATA,August-2013
KOLKATA,August,2014,121165,2186,2565,2374,WB,KOLKATA,August-2014
KOLKATA,August,2015,70886,4298,4762,4536,WB,KOLKATA,August-2015
KOLKATA,August,2016,95520,1125,1369,1271,WB,KOLKATA,August-2016
KOLKATA,September,2008,233408,846,1075,956,WB,KOLKATA,September-2008
KOLKATA,September,2009,430240,927,1228,1071,WB,KOLKATA,September-2009
KOLKATA,September,2010,292960,1423,1796,1601,WB,KOLKATA,September-2010
KOLKATA,September,2011,246580,1336,1610,1473,WB,KOLKATA,September-2011
KOLKATA,September,2012,289720,917,1245,1084,WB,KOLKATA,September-2012
KOLKATA,September,2013,70340,4209,5035,4633,WB,KOLKATA,September-2013
KOLKATA,September,2014,169220,1938,2338,2111,WB,KOLKATA,September-2014
KOLKATA,September,2015,59360,4479,5154,4805,WB,KOLKATA,September-2015
KOLKATA,September,2016,186920,976,1234,1103,WB,KOLKATA,September-2016
KOLKATA,October,2008,279360,844,1058,951,WB,KOLKATA,October-2008
KOLKATA,October,2009,431720,1666,2091,1924,WB,KOLKATA,October-2009
KOLKATA,October,2010,246500,1645,2039,1840,WB,KOLKATA,October-2010
KOLKATA,October,2011,192000,1195,1444,1316,WB,KOLKATA,October-2011
KOLKATA,October,2012,256960,1115,1470,1302,WB,KOLKATA,October-2012
KOLKATA,October,2013,69820,4266,5142,4719,WB,KOLKATA,October-2013
KOLKATA,October,2014,96320,1923,2228,2075,WB,KOLKATA,October-2014
KOLKATA,October,2015,74112,3328,3869,3606,WB,KOLKATA,October-2015
KOLKATA,October,2016,170040,1141,1346,1246,WB,KOLKATA,October-2016
KOLKATA,November,2008,329665,1251,1555,1398,WB,KOLKATA,November-2008
KOLKATA,November,2009,242782,1815,2289,2049,WB,KOLKATA,November-2009
KOLKATA,November,2010,129950,2188,2699,2444,WB,KOLKATA,November-2010
KOLKATA,November,2011,202240,1109,1378,1243,WB,KOLKATA,November-2011
KOLKATA,November,2012,201520,1433,1900,1666,WB,KOLKATA,November-2012
KOLKATA,November,2013,57027,3575,4406,4078,WB,KOLKATA,November-2013
KOLKATA,November,2014,72610,1940,2235,2090,WB,KOLKATA,November-2014
KOLKATA,November,2015,88410,2451,2955,2709,WB,KOLKATA,November-2015
KOLKATA,November,2016,152010,1214,1411,1310,WB,KOLKATA,November-2016
KOLKATA,December,2008,207340,1440,1595,1517,WB,KOLKATA,December-2008
KOLKATA,December,2009,180290,2011,2399,2212,WB,KOLKATA,December-2009
KOLKATA,December,2010,116760,2755,3489,3123,WB,KOLKATA,December-2010
KOLKATA,December,2011,252480,896,1107,1000,WB,KOLKATA,December-2011
KOLKATA,December,2012,196020,1657,1980,1816,WB,KOLKATA,December-2012
KOLKATA,December,2013,142030,2286,2563,2432,WB,KOLKATA,December-2013
KOLKATA,December,2014,186640,2129,2383,2258,WB,KOLKATA,December-2014
KOLKATA,December,2015,109680,1748,1946,1847,WB,KOLKATA,December-2015
KOLKATA,December,2016,155650,1190,1332,1261,WB,KOLKATA,December-2016
KOPERGAON(MS),January,2015,3386,310,1507,1242,MH,KOPERGAON,January-2015
KOPERGAON(MS),January,2016,27896,425,1497,1191,MH,KOPERGAON,January-2016
KOPERGAON(MS),February,2015,7234,471,1872,1644,MH,KOPERGAON,February-2015
KOPERGAON(MS),February,2016,20521,386,1073,863,MH,KOPERGAON,February-2016
KOPERGAON(MS),March,2015,26370,339,1429,1126,MH,KOPERGAON,March-2015
KOPERGAON(MS),March,2016,11744,323,879,723,MH,KOPERGAON,March-2016
KOPERGAON(MS),April,2015,8725,325,1300,915,MH,KOPERGAON,April-2015
KOPERGAON(MS),April,2016,17677,250,832,678,MH,KOPERGAON,April-2016
KOPERGAON(MS),May,2015,15755,350,1785,1283,MH,KOPERGAON,May-2015
KOPERGAON(MS),May,2016,19216,250,906,723,MH,KOPERGAON,May-2016
KOPERGAON(MS),June,2015,40703,464,2246,1719,MH,KOPERGAON,June-2015
KOPERGAON(MS),June,2016,38943,327,1100,877,MH,KOPERGAON,June-2016
KOPERGAON(MS),July,2015,17715,710,2720,2026,MH,KOPERGAON,July-2015
KOPERGAON(MS),July,2016,57187,293,955,768,MH,KOPERGAON,July-2016
KOPERGAON(MS),August,2015,11296,1550,4933,4256,MH,KOPERGAON,August-2015
KOPERGAON(MS),August,2016,74174,217,908,722,MH,KOPERGAON,August-2016
KOPERGAON(MS),September,2015,1615,1883,4683,4050,MH,KOPERGAON,September-2015
KOPERGAON(MS),September,2016,49147,119,691,541,MH,KOPERGAON,September-2016
KOPERGAON(MS),October,2015,220,1013,3800,3300,MH,KOPERGAON,October-2015
KOPERGAON(MS),October,2016,40413,145,943,648,MH,KOPERGAON,October-2016
KOPERGAON(MS),November,2014,4782,279,1626,1086,MH,KOPERGAON,November-2014
KOPERGAON(MS),November,2015,682,467,2100,1860,MH,KOPERGAON,November-2015
KOPERGAON(MS),November,2016,29632,165,1088,801,MH,KOPERGAON,November-2016
KOPERGAON(MS),December,2014,482,363,1450,1328,MH,KOPERGAON,December-2014
KOPERGAON(MS),December,2015,10211,468,1615,1411,MH,KOPERGAON,December-2015
KOPERGAON(MS),December,2016,3393,170,832,629,MH,KOPERGAON,December-2016
KOTA(RAJ),January,2013,9892,575,1067,822,RJ,KOTA,January-2013
KOTA(RAJ),January,2016,26895,344,1156,756,RJ,KOTA,January-2016
KOTA(RAJ),February,2013,535,140,325,290,RJ,KOTA,February-2013
KOTA(RAJ),February,2014,17972,389,815,602,RJ,KOTA,February-2014
KOTA(RAJ),February,2016,11609,300,865,582,RJ,KOTA,February-2016
KOTA(RAJ),March,2014,20069,585,1007,796,RJ,KOTA,March-2014
KOTA(RAJ),March,2016,1452,383,842,608,RJ,KOTA,March-2016
KOTA(RAJ),April,2013,997,400,1000,775,RJ,KOTA,April-2013
KOTA(RAJ),April,2014,30513,470,996,737,RJ,KOTA,April-2014
KOTA(RAJ),April,2016,13005,231,743,493,RJ,KOTA,April-2016
KOTA(RAJ),May,2014,14966,404,839,624,RJ,KOTA,May-2014
KOTA(RAJ),May,2016,33945,176,674,427,RJ,KOTA,May-2016
KOTA(RAJ),June,2014,20687,696,1186,945,RJ,KOTA,June-2014
KOTA(RAJ),June,2016,19776,175,766,464,RJ,KOTA,June-2016
KOTA(RAJ),July,2012,92420,674,782,737,RJ,KOTA,July-2012
KOTA(RAJ),July,2013,67060,1359,2500,1482,RJ,KOTA,July-2013
KOTA(RAJ),July,2015,14949,1214,2171,1698,RJ,KOTA,July-2015
KOTA(RAJ),July,2016,18479,214,746,479,RJ,KOTA,July-2016
KOTA(RAJ),August,2012,91880,595,744,663,RJ,KOTA,August-2012
KOTA(RAJ),August,2015,8866,2900,3938,3436,RJ,KOTA,August-2015
KOTA(RAJ),August,2016,15701,700,883,791,RJ,KOTA,August-2016
KOTA(RAJ),September,2012,6802,467,983,683,RJ,KOTA,September-2012
KOTA(RAJ),September,2014,72830,1439,1996,1736,RJ,KOTA,September-2014
KOTA(RAJ),September,2015,765,3500,4633,4117,RJ,KOTA,September-2015
KOTA(RAJ),September,2016,7795,715,970,840,RJ,KOTA,September-2016
KOTA(RAJ),October,2012,17000,648,889,769,RJ,KOTA,October-2012
KOTA(RAJ),October,2013,117600,2530,3678,3130,RJ,KOTA,October-2013
KOTA(RAJ),October,2015,19243,1443,2646,2052,RJ,KOTA,October-2015
KOTA(RAJ),October,2016,3761,200,621,393,RJ,KOTA,October-2016
KOTA(RAJ),November,2012,172754,476,1207,732,RJ,KOTA,November-2012
KOTA(RAJ),November,2013,440433,2042,3246,2644,RJ,KOTA,November-2013
KOTA(RAJ),November,2015,37877,389,1893,1139,RJ,KOTA,November-2015
KOTA(RAJ),November,2016,12488,233,1078,656,RJ,KOTA,November-2016
KOTA(RAJ),December,2013,30248,800,1436,1118,RJ,KOTA,December-2013
KOTA(RAJ),December,2015,45907,243,1193,709,RJ,KOTA,December-2015
KOTA(RAJ),December,2016,13256,177,908,542,RJ,KOTA,December-2016
KULLU(HP),June,2016,274,1011,1233,1111,HP,KULLU,June-2016
KULLU(HP),July,2016,260,1170,1360,1251,HP,KULLU,July-2016
KULLU(HP),August,2016,204,1263,1488,1369,HP,KULLU,August-2016
KULLU(HP),September,2016,295,1036,1207,1111,HP,KULLU,September-2016
KULLU(HP),October,2016,174,1091,1464,1252,HP,KULLU,October-2016
KULLU(HP),November,2016,89,1275,1550,1375,HP,KULLU,November-2016
KULLU(HP),December,2016,361,1315,1490,1391,HP,KULLU,December-2016
KURNOOL(AP),January,2008,9474,206,428,348,AP,KURNOOL,January-2008
KURNOOL(AP),January,2009,3229,597,1445,1085,AP,KURNOOL,January-2009
KURNOOL(AP),January,2010,16096,793,1443,1235,AP,KURNOOL,January-2010
KURNOOL(AP),January,2011,5107,1707,3141,2551,AP,KURNOOL,January-2011
KURNOOL(AP),January,2012,11399,176,398,291,AP,KURNOOL,January-2012
KURNOOL(AP),January,2013,3471,797,1545,1116,AP,KURNOOL,January-2013
KURNOOL(AP),January,2014,17778,786,1063,925,AP,KURNOOL,January-2014
KURNOOL(AP),January,2015,4715,769,1484,1230,AP,KURNOOL,January-2015
KURNOOL(AP),January,2016,40041,638,1318,1059,AP,KURNOOL,January-2016
KURNOOL(AP),February,2008,4212,167,358,286,AP,KURNOOL,February-2008
KURNOOL(AP),February,2009,4138,760,1111,1032,AP,KURNOOL,February-2009
KURNOOL(AP),February,2010,12192,632,1127,955,AP,KURNOOL,February-2010
KURNOOL(AP),February,2011,13151,803,1162,988,AP,KURNOOL,February-2011
KURNOOL(AP),February,2012,7894,201,429,327,AP,KURNOOL,February-2012
KURNOOL(AP),February,2013,3915,1189,1707,1486,AP,KURNOOL,February-2013
KURNOOL(AP),February,2014,26769,531,762,666,AP,KURNOOL,February-2014
KURNOOL(AP),February,2015,13516,1257,1686,1524,AP,KURNOOL,February-2015
KURNOOL(AP),February,2016,62832,429,855,655,AP,KURNOOL,February-2016
KURNOOL(AP),March,2008,9889,166,337,259,AP,KURNOOL,March-2008
KURNOOL(AP),March,2009,8265,625,785,722,AP,KURNOOL,March-2009
